SEQUENCE. Alphabet size: 400 #Attributes: 4 alphabet sizes: {100, 100, 100, 100}
#Multi_events: 10000 total #events: 40000
#Sequences: 1


ST Size: 347876  Total usage: 40000


Code Table
		--- sz: 1  len: 1  h: 1	{2.75}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.78}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.83}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.84}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.23}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.28}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.47}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.82}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.23}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.69}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.19}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.36}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.91}		STlen: 8.6295	sup: 101	usg: 101	cl: 8.6295	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.70}		STlen: 8.64386	sup: 100	usg: 100	cl: 8.64386	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.75}		STlen: 8.64386	sup: 100	usg: 100	cl: 8.64386	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.8}		STlen: 8.64386	sup: 100	usg: 100	cl: 8.64386	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.49}		STlen: 8.64386	sup: 100	usg: 100	cl: 8.64386	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.83}		STlen: 8.64386	sup: 100	usg: 100	cl: 8.64386	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.97}		STlen: 8.64386	sup: 100	usg: 100	cl: 8.64386	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.9}		STlen: 8.64386	sup: 100	usg: 100	cl: 8.64386	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.0}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.9}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.65}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.76}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.87}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.11}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.19}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.20}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.53}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.58}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.59}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.64}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.36}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.0}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.26}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.32}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.38}		STlen: 8.65836	sup: 99	usg: 99	cl: 8.65836	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.17}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.32}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.40}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.43}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.45}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.52}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.4}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.10}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.35}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.45}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.98}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.2}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.7}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.46}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.60}		STlen: 8.673	sup: 98	usg: 98	cl: 8.673	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.1}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.39}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.42}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.89}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.97}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.24}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.32}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.50}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.51}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.70}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.88}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.52}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.65}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.17}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.37}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
